Country name,Year,Population growth rate
Mozambique,1980,1.62
Mozambique,1981,2.3
Mozambique,1982,2.15
Mozambique,1983,2.2
Mozambique,1984,2.08
Mozambique,1985,1.96
Mozambique,1986,1.63
Mozambique,1987,-0.78
Mozambique,1988,0.65
Mozambique,1989,1.35
Mozambique,1990,1.91
Mozambique,1991,1.92
Mozambique,1992,1.81
Mozambique,1993,3.72
Mozambique,1994,5.94
Mozambique,1995,3.07
Mozambique,1996,3.05
Mozambique,1997,2.38
Mozambique,1998,2.42
Mozambique,1999,2.42
Mozambique,2000,2.48
Mozambique,2001,2.54
Mozambique,2002,2.59
Mozambique,2003,2.6
Mozambique,2004,2.62
Mozambique,2005,2.56
Mozambique,2006,2.57
Mozambique,2007,2.61
Mozambique,2008,2.63
Mozambique,2009,2.71
Mozambique,2010,2.89
Mozambique,2011,2.98
Mozambique,2012,3.05
Mozambique,2013,3.09
Mozambique,2014,3.04
Mozambique,2015,3.04
Mozambique,2016,3.21
Mozambique,2017,3
Mozambique,2018,2.9
Mozambique,2019,2.87
Mozambique,2020,2.94
Mozambique,2021,2.75
Myanmar,1950,1.79
Myanmar,1951,1.81
Myanmar,1952,1.9
Myanmar,1953,1.95
Myanmar,1954,2.03
Myanmar,1955,2.07
Myanmar,1956,2.11
Myanmar,1957,2.14
Myanmar,1958,2.12
Myanmar,1959,2.17
Myanmar,1960,2.19
Myanmar,1961,2.2
Myanmar,1962,2.22
Myanmar,1963,2.23
Myanmar,1964,2.26
Myanmar,1965,2.31
Myanmar,1966,2.31
Myanmar,1967,2.34
Myanmar,1968,2.35
Myanmar,1969,2.32
Myanmar,1970,2.31
Myanmar,1971,2.26
Myanmar,1972,2.25
Myanmar,1973,2
Myanmar,1974,1.98
Myanmar,1975,1.96
Myanmar,1976,1.93
Myanmar,1977,1.99
Myanmar,1978,1.97
Myanmar,1979,1.94
Myanmar,1980,1.94
Myanmar,1981,1.87
Myanmar,1982,1.8
Myanmar,1983,2.08
Myanmar,1984,2.03
Myanmar,1985,1.92
Myanmar,1986,1.79
Myanmar,1987,1.69
Myanmar,1988,1.6
Myanmar,1989,1.57
Myanmar,1990,1.5
Myanmar,1991,1.38
Myanmar,1992,1.34
Myanmar,1993,1.31
Myanmar,1994,1.3
Myanmar,1995,1.25
Myanmar,1996,1.27
Myanmar,1997,1.24
Myanmar,1998,1.22
Myanmar,1999,1.13
Myanmar,2000,1.06
Myanmar,2001,1.02
Myanmar,2002,0.99
Myanmar,2003,0.91
Myanmar,2004,0.85
Myanmar,2005,0.78
Myanmar,2006,0.74
Myanmar,2007,0.74
Myanmar,2008,0.43
Myanmar,2009,0.74
Myanmar,2010,0.78
Myanmar,2011,0.84
Myanmar,2012,0.85
Myanmar,2013,0.85
Myanmar,2014,0.81
Myanmar,2015,0.79
Myanmar,2016,0.79
Myanmar,2017,0.73
Myanmar,2018,0.71
Myanmar,2019,0.71
Myanmar,2020,0.73
Myanmar,2021,0.67
Namibia,1950,1.17
Namibia,1951,1.17
Namibia,1952,1.24
Namibia,1953,1.24
Namibia,1954,1.26
Namibia,1955,1.29
Namibia,1956,1.35
Namibia,1957,1.43
Namibia,1958,1.54
Namibia,1959,1.66
Namibia,1960,1.81
Namibia,1961,1.96
Namibia,1962,2.11
Namibia,1963,2.25
Namibia,1964,2.38
Namibia,1965,2.49
Namibia,1966,2.59
Namibia,1967,2.75
Namibia,1968,2.77
Namibia,1969,2.89
Namibia,1970,2.91
Namibia,1971,2.97
Namibia,1972,3.02
Namibia,1973,2.97
Namibia,1974,3.04
Namibia,1975,3.09
Namibia,1976,2.6
Namibia,1977,2.71
Namibia,1978,0.72
Namibia,1979,2.49
Namibia,1980,1.38
Namibia,1981,0.95
Namibia,1982,2.67
Namibia,1983,2.73
Namibia,1984,2.78
Namibia,1985,3.02
Namibia,1986,3.22
Namibia,1987,3.31
Namibia,1988,3.85
Namibia,1989,8.84
Namibia,1990,3.51
Namibia,1991,3.19
Namibia,1992,3.22
Namibia,1993,3.26
Namibia,1994,3.08
Namibia,1995,2.86
Namibia,1996,2.64
Namibia,1997,2.53
Namibia,1998,2.45
Namibia,1999,2.37
Namibia,2000,2.18
Namibia,2001,1.88
Namibia,2002,1.56
Namibia,2003,1.28
Namibia,2004,1.21
Namibia,2005,1.19
Namibia,2006,1.21
Namibia,2007,1.29
Namibia,2008,1.39
Namibia,2009,1.47
Namibia,2010,1.54
Namibia,2011,1.59
Namibia,2012,1.68
Namibia,2013,1.71
Namibia,2014,1.75
Namibia,2015,1.76
Namibia,2016,1.77
Namibia,2017,1.74
Namibia,2018,1.71
Namibia,2019,1.67
Namibia,2020,1.77
Namibia,2021,1.5
Nauru,1950,-0.06
Nauru,1951,3.2
Nauru,1952,2.85
Nauru,1953,2.47
Nauru,1954,2.65
Nauru,1955,3.64
Nauru,1956,3.81
Nauru,1957,3.55
Nauru,1958,3.41
Nauru,1959,3.81
Nauru,1960,3.67
Nauru,1961,3.64
Nauru,1962,4.5
Nauru,1963,5.23
Nauru,1964,5.49
Nauru,1965,5.82
Nauru,1966,1.58
Nauru,1967,1.52
Nauru,1968,4.04
Nauru,1969,2.87
Nauru,1970,1.83
Nauru,1971,1.59
Nauru,1972,1.5
Nauru,1973,1.59
Nauru,1974,1.42
Nauru,1975,1.43
Nauru,1976,1.55
Nauru,1977,2.08
Nauru,1978,0.61
Nauru,1979,0.58
Nauru,1980,0.69
Nauru,1981,0.79
Nauru,1982,-1.3
Nauru,1983,5.35
Nauru,1984,2.07
Nauru,1985,2.51
Nauru,1986,2.54
Nauru,1987,2.83
Nauru,1988,3.08
Nauru,1989,3.11
Nauru,1990,3.07
Nauru,1991,3.17
Nauru,1992,1.37
Nauru,1993,0.54
Nauru,1994,0.41
Nauru,1995,0.4
Nauru,1996,0.18
Nauru,1997,0.14
Nauru,1998,0.12
Nauru,1999,0
Nauru,2000,-0.12
Nauru,2001,-0.14
Nauru,2002,-0.09
Nauru,2003,-0.06
Nauru,2004,-0.13
Nauru,2005,-0.2
Nauru,2006,-0.24
Nauru,2007,-0.3
Nauru,2008,-0.16
Nauru,2009,-0.03
Nauru,2010,0.17
Nauru,2011,0.66
Nauru,2012,2.42
Nauru,2013,2.31
Nauru,2014,2.24
Nauru,2015,2.21
Nauru,2016,2.23
Nauru,2017,2.03
Nauru,2018,2.06
Nauru,2019,1.39
Nauru,2020,1.61
Nauru,2021,1.56
Nepal,1950,2.15
Nepal,1951,2.11
Nepal,1952,2.04
Nepal,1953,1.95
Nepal,1954,1.92
Nepal,1955,1.87
Nepal,1956,1.84
Nepal,1957,1.81
Nepal,1958,1.72
Nepal,1959,1.82
Nepal,1960,1.89
Nepal,1961,1.95
Nepal,1962,1.98
Nepal,1963,1.99
Nepal,1964,2.05
Nepal,1965,2.09
Nepal,1966,2.09
Nepal,1967,2.14
Nepal,1968,2.16
Nepal,1969,2.16
Nepal,1970,2.19
Nepal,1971,2.14
Nepal,1972,2.16
Nepal,1973,2.14
Nepal,1974,2.16
Nepal,1975,2.18
Nepal,1976,2.16
Nepal,1977,2.29
Nepal,1978,2.31
Nepal,1979,2.33
Nepal,1980,2.36
Nepal,1981,2.32
Nepal,1982,2.35
Nepal,1983,2.41
Nepal,1984,2.33
Nepal,1985,2.27
Nepal,1986,2.2
Nepal,1987,2.1
Nepal,1988,2.16
Nepal,1989,2.32
Nepal,1990,2.54
Nepal,1991,2.63
Nepal,1992,2.96
Nepal,1993,2.43
Nepal,1994,2.46
Nepal,1995,2.17
Nepal,1996,2.07
Nepal,1997,1.97
Nepal,1998,1.9
Nepal,1999,1.78
Nepal,2000,1.64
Nepal,2001,1.57
Nepal,2002,1.43
Nepal,2003,1.32
Nepal,2004,1.16
Nepal,2005,0.99
Nepal,2006,0.78
Nepal,2007,0.68
Nepal,2008,0.57
Nepal,2009,0.51
Nepal,2010,0.49
Nepal,2011,0.28
Nepal,2012,0.19
Nepal,2013,0.18
Nepal,2014,0.4
Nepal,2015,0.67
Nepal,2016,1.13
Nepal,2017,1.16
Nepal,2018,1.12
Nepal,2019,1.16
Nepal,2020,2.38
Nepal,2021,2.24
Netherlands,1950,1.32
Netherlands,1951,1.3
Netherlands,1952,1.34
Netherlands,1953,1.26
Netherlands,1954,1.28
Netherlands,1955,1.28
Netherlands,1956,1.26
Netherlands,1957,1.3
Netherlands,1958,1.32
Netherlands,1959,1.35
Netherlands,1960,1.3
Netherlands,1961,1.36
Netherlands,1962,1.3
Netherlands,1963,1.31
Netherlands,1964,1.34
Netherlands,1965,1.25
Netherlands,1966,1.2
Netherlands,1967,1.21
Netherlands,1968,1.17
Netherlands,1969,1.24
Netherlands,1970,1.18
Netherlands,1971,1.1
Netherlands,1972,0.98
Netherlands,1973,0.87
Netherlands,1974,0.81
Netherlands,1975,0.71
Netherlands,1976,0.69
Netherlands,1977,0.69
Netherlands,1978,0.66
Netherlands,1979,0.64
Netherlands,1980,0.64
Netherlands,1981,0.59
Netherlands,1982,0.52
Netherlands,1983,0.5
Netherlands,1984,0.51
Netherlands,1985,0.51
Netherlands,1986,0.54
Netherlands,1987,0.59
Netherlands,1988,0.59
Netherlands,1989,0.59
Netherlands,1990,0.67
Netherlands,1991,0.69
Netherlands,1992,0.69
Netherlands,1993,0.63
Netherlands,1994,0.66
Netherlands,1995,0.61
Netherlands,1996,0.58
Netherlands,1997,0.59
Netherlands,1998,0.59
Netherlands,1999,0.55
Netherlands,2000,0.54
Netherlands,2001,0.49
Netherlands,2002,0.45
Netherlands,2003,0.43
Netherlands,2004,0.42
Netherlands,2005,0.39
Netherlands,2006,0.39
Netherlands,2007,0.41
Netherlands,2008,0.44
Netherlands,2009,0.48
Netherlands,2010,0.5
Netherlands,2011,0.51
Netherlands,2012,0.49
Netherlands,2013,0.49
Netherlands,2014,0.54
Netherlands,2015,0.48
Netherlands,2016,0.49
Netherlands,2017,0.47
Netherlands,2018,0.44
Netherlands,2019,0.45
Netherlands,2020,0.37
Netherlands,2021,0.4
New Caledonia,1950,1.64
New Caledonia,1951,1.71
New Caledonia,1952,1.8
New Caledonia,1953,1.88
New Caledonia,1954,1.94
New Caledonia,1955,2.02
New Caledonia,1956,2.53
New Caledonia,1957,3.14
New Caledonia,1958,3.22
New Caledonia,1959,3.31
New Caledonia,1960,3.35
New Caledonia,1961,3.41
New Caledonia,1962,3.26
New Caledonia,1963,2.97
New Caledonia,1964,2.77
New Caledonia,1965,2.73
New Caledonia,1966,2.78
New Caledonia,1967,2.78
New Caledonia,1968,3.04
New Caledonia,1969,3.68
New Caledonia,1970,4.2
New Caledonia,1971,4.28
New Caledonia,1972,4.29
New Caledonia,1973,4.22
New Caledonia,1974,4.12
New Caledonia,1975,3.54
New Caledonia,1976,2.36
New Caledonia,1977,1.45
New Caledonia,1978,1.17
New Caledonia,1979,1.13
New Caledonia,1980,1.1
New Caledonia,1981,1.08
New Caledonia,1982,1.22
New Caledonia,1983,1.57
New Caledonia,1984,1.84
New Caledonia,1985,1.88
New Caledonia,1986,1.96
New Caledonia,1987,2.01
New Caledonia,1988,2.07
New Caledonia,1989,2.23
New Caledonia,1990,2.46
New Caledonia,1991,2.51
New Caledonia,1992,2.43
New Caledonia,1993,2.36
New Caledonia,1994,2.28
New Caledonia,1995,2.21
New Caledonia,1996,2.13
New Caledonia,1997,2.07
New Caledonia,1998,2.04
New Caledonia,1999,2.02
New Caledonia,2000,2.01
New Caledonia,2001,1.96
New Caledonia,2002,1.9
New Caledonia,2003,1.78
New Caledonia,2004,1.57
New Caledonia,2005,1.34
New Caledonia,2006,1.53
New Caledonia,2007,1.49
New Caledonia,2008,1.46
New Caledonia,2009,1.59
New Caledonia,2010,1.84
New Caledonia,2011,1.86
New Caledonia,2012,1.86
New Caledonia,2013,1.86
New Caledonia,2014,1.31
New Caledonia,2015,0.28
New Caledonia,2016,0.22
New Caledonia,2017,0.2
New Caledonia,2018,0.18
New Caledonia,2019,0.17
New Caledonia,2020,0.55
New Caledonia,2021,0.43
New Zealand,1950,1.98
New Zealand,1951,2.21
New Zealand,1952,2.52
New Zealand,1953,2.42
New Zealand,1954,2.15
New Zealand,1955,2.06
New Zealand,1956,2.13
New Zealand,1957,2.3
New Zealand,1958,2.24
New Zealand,1959,1.96
New Zealand,1960,1.96
New Zealand,1961,2.23
New Zealand,1962,2.22
New Zealand,1963,2.06
New Zealand,1964,1.89
New Zealand,1965,1.76
New Zealand,1966,1.7
New Zealand,1967,1.32
New Zealand,1968,0.96
New Zealand,1969,1.2
New Zealand,1970,1.49
New Zealand,1971,1.66
New Zealand,1972,1.93
New Zealand,1973,2.12
New Zealand,1974,2.01
New Zealand,1975,1.42
New Zealand,1976,0.66
New Zealand,1977,0.19
New Zealand,1978,-0.06
New Zealand,1979,0.01
New Zealand,1980,0.29
New Zealand,1981,0.57
New Zealand,1982,1.01
New Zealand,1983,1.12
New Zealand,1984,0.77
New Zealand,1985,0.33
New Zealand,1986,0.48
New Zealand,1987,0.6
New Zealand,1988,0.4
New Zealand,1989,0.67
New Zealand,1990,3.09
New Zealand,1991,1.82
New Zealand,1992,1.09
New Zealand,1993,1.23
New Zealand,1994,1.39
New Zealand,1995,1.51
New Zealand,1996,1.44
New Zealand,1997,1.09
New Zealand,1998,0.71
New Zealand,1999,0.52
New Zealand,2000,0.62
New Zealand,2001,1.15
New Zealand,2002,1.85
New Zealand,2003,1.73
New Zealand,2004,1.31
New Zealand,2005,1.19
New Zealand,2006,1.08
New Zealand,2007,0.9
New Zealand,2008,0.93
New Zealand,2009,1.06
New Zealand,2010,0.95
New Zealand,2011,0.66
New Zealand,2012,0.66
New Zealand,2013,1.16
New Zealand,2014,1.68
New Zealand,2015,1.68
New Zealand,2016,1.67
New Zealand,2017,1.65
New Zealand,2018,2.19
New Zealand,2019,2.72
New Zealand,2020,1.37
New Zealand,2021,1.32
Nicaragua,1950,2.95
Nicaragua,1951,2.87
Nicaragua,1952,2.9
Nicaragua,1953,2.92
Nicaragua,1954,2.94
Nicaragua,1955,2.97
Nicaragua,1956,2.99
Nicaragua,1957,3.01
Nicaragua,1958,3.02
Nicaragua,1959,3.03
Nicaragua,1960,3.01
Nicaragua,1961,3.03
Nicaragua,1962,3.03
Nicaragua,1963,3.05
Nicaragua,1964,3.06
Nicaragua,1965,3.09
Nicaragua,1966,3.13
Nicaragua,1967,3.18
Nicaragua,1968,3.23
Nicaragua,1969,3.24
Nicaragua,1970,3.25
Nicaragua,1971,3.24
Nicaragua,1972,2.82
Nicaragua,1973,3.19
Nicaragua,1974,3.15
Nicaragua,1975,3.12
Nicaragua,1976,3.08
Nicaragua,1977,3.02
Nicaragua,1978,2.82
Nicaragua,1979,2.6
Nicaragua,1980,2.86
Nicaragua,1981,2.77
Nicaragua,1982,2.7
Nicaragua,1983,2.54
Nicaragua,1984,2.41
Nicaragua,1985,2.35
Nicaragua,1986,2.33
Nicaragua,1987,2.27
Nicaragua,1988,2.34
Nicaragua,1989,2.37
Nicaragua,1990,2.34
Nicaragua,1991,2.31
Nicaragua,1992,2.25
Nicaragua,1993,2.2
Nicaragua,1994,2.11
Nicaragua,1995,2.03
Nicaragua,1996,1.77
Nicaragua,1997,1.67
Nicaragua,1998,1.52
Nicaragua,1999,1.49
Nicaragua,2000,1.39
Nicaragua,2001,1.3
Nicaragua,2002,1.23
Nicaragua,2003,1.19
Nicaragua,2004,1.17
Nicaragua,2005,1.36
Nicaragua,2006,1.38
Nicaragua,2007,1.41
Nicaragua,2008,1.44
Nicaragua,2009,1.46
Nicaragua,2010,1.47
Nicaragua,2011,1.47
Nicaragua,2012,1.47
Nicaragua,2013,1.46
Nicaragua,2014,1.44
Nicaragua,2015,1.43
Nicaragua,2016,1.42
Nicaragua,2017,1.41
Nicaragua,2018,1.4
Nicaragua,2019,1.37
Nicaragua,2020,1.37
Nicaragua,2021,1.42
Niger,1950,3.54
Niger,1951,3.39
Niger,1952,3.26
Niger,1953,3.14
Niger,1954,3.06
Niger,1955,3
Niger,1956,2.96
Niger,1957,2.93
Niger,1958,2.93
Niger,1959,2.94
Niger,1960,2.95
Niger,1961,2.97
Niger,1962,2.97
Niger,1963,2.96
Niger,1964,2.94
Niger,1965,2.9
Niger,1966,2.89
Niger,1967,2.87
Niger,1968,2.81
Niger,1969,2.77
Niger,1970,2.73
Niger,1971,2.65
Niger,1972,2.67
Niger,1973,2.66
Niger,1974,2.69
Niger,1975,2.74
Niger,1976,2.77
Niger,1977,2.83
Niger,1978,2.95
Niger,1979,3.04
Niger,1980,3.08
Niger,1981,3.08
Niger,1982,3.05
Niger,1983,3.02
Niger,1984,3.01
Niger,1985,3.02
Niger,1986,3.02
Niger,1987,3.04
Niger,1988,3.04
Niger,1989,3.06
Niger,1990,3.11
Niger,1991,3.1
Niger,1992,3.13
Niger,1993,3.18
Niger,1994,3.25
Niger,1995,3.39
Niger,1996,3.34
Niger,1997,3.33
Niger,1998,3.43
Niger,1999,3.4
Niger,2000,3.45
Niger,2001,3.46
Niger,2002,3.48
Niger,2003,3.52
Niger,2004,3.57
Niger,2005,3.6
Niger,2006,3.62
Niger,2007,3.66
Niger,2008,3.69
Niger,2009,3.71
Niger,2010,3.75
Niger,2011,3.75
Niger,2012,3.87
Niger,2013,3.77
Niger,2014,3.8
Niger,2015,3.86
Niger,2016,3.87
Niger,2017,3.78
Niger,2018,3.79
Niger,2019,3.74
Niger,2020,3.72
Niger,2021,3.7
Nigeria,1950,1.9
Nigeria,1951,1.9
Nigeria,1952,1.87
Nigeria,1953,1.84
Nigeria,1954,1.86
Nigeria,1955,1.88
Nigeria,1956,1.89
Nigeria,1957,1.9
Nigeria,1958,1.84
Nigeria,1959,1.96
Nigeria,1960,2.01
Nigeria,1961,2.07
Nigeria,1962,2.1
Nigeria,1963,2.13
Nigeria,1964,2.15
Nigeria,1965,2.18
Nigeria,1966,2.16
Nigeria,1967,2.06
Nigeria,1968,2.13
Nigeria,1969,2.15
Nigeria,1970,2.25
Nigeria,1971,2.27
Nigeria,1972,2.38
Nigeria,1973,2.48
Nigeria,1974,2.66
Nigeria,1975,2.8
Nigeria,1976,2.87
Nigeria,1977,3.02
Nigeria,1978,3.03
Nigeria,1979,3.05
Nigeria,1980,3.08
Nigeria,1981,2.93
Nigeria,1982,2.88
Nigeria,1983,2.14
Nigeria,1984,2.79
Nigeria,1985,2.66
Nigeria,1986,2.58
Nigeria,1987,2.58
Nigeria,1988,2.6
Nigeria,1989,2.63
Nigeria,1990,2.63
Nigeria,1991,2.5
Nigeria,1992,2.55
Nigeria,1993,2.56
Nigeria,1994,2.59
Nigeria,1995,2.53
Nigeria,1996,2.53
Nigeria,1997,2.52
Nigeria,1998,2.51
Nigeria,1999,2.57
Nigeria,2000,2.63
Nigeria,2001,2.67
Nigeria,2002,2.7
Nigeria,2003,2.69
Nigeria,2004,2.7
Nigeria,2005,2.69
Nigeria,2006,2.7
Nigeria,2007,2.72
Nigeria,2008,2.72
Nigeria,2009,2.73
Nigeria,2010,2.76
Nigeria,2011,2.77
Nigeria,2012,2.73
Nigeria,2013,2.67
Nigeria,2014,2.59
Nigeria,2015,2.49
Nigeria,2016,2.52
Nigeria,2017,2.53
Nigeria,2018,2.46
Nigeria,2019,2.44
Nigeria,2020,2.44
Nigeria,2021,2.37
Niue,1950,1.56
Niue,1951,1.71
Niue,1952,0.8
Niue,1953,0.06
Niue,1954,0.39
Niue,1955,0.73
Niue,1956,0.68
Niue,1957,1.24
Niue,1958,0.92
Niue,1959,0.83
Niue,1960,0.45
Niue,1961,1.04
Niue,1962,1.96
Niue,1963,2.12
Niue,1964,2.21
Niue,1965,2.14
Niue,1966,1.42
Niue,1967,-1.05
Niue,1968,-1.29
Niue,1969,-1.72
Niue,1970,-1.85
Niue,1971,-2.38
Niue,1972,-3.84
Niue,1973,-4.58
Niue,1974,-4.98
Niue,1975,-5.48
Niue,1976,-4.91
Niue,1977,-2.07
Niue,1978,-2.38
Niue,1979,-2.6
Niue,1980,-2.64
Niue,1981,-3.2
Niue,1982,-4.71
Niue,1983,-5.68
Niue,1984,-6.22
Niue,1985,-6.78
Niue,1986,-5.3
Niue,1987,-0.58
Niue,1988,-0.89
Niue,1989,-0.86
Niue,1990,-1.26
Niue,1991,-1.6
Niue,1992,-1.55
Niue,1993,-1.9
Niue,1994,-1.52
Niue,1995,-1.54
Niue,1996,-1.87
Niue,1997,-1.82
Niue,1998,-2.76
Niue,1999,-3.18
Niue,2000,-3.33
Niue,2001,-2.73
Niue,2002,-1.93
Niue,2003,-1.87
Niue,2004,-2.06
Niue,2005,-1.62
Niue,2006,-0.93
Niue,2007,-0.22
Niue,2008,0.06
Niue,2009,-0.61
Niue,2010,0.22
Niue,2011,-0.39
Niue,2012,0.72
Niue,2013,0.6
Niue,2014,0.22
Niue,2015,1.25
Niue,2016,0.32
Niue,2017,0.54
Niue,2018,1.32
Niue,2019,2.24
Niue,2020,0.05
Niue,2021,-0.62
North Korea,1950,-5.25
North Korea,1951,-4.81
North Korea,1952,-1.48
North Korea,1953,-0.09
North Korea,1954,1.24
North Korea,1955,1.75
North Korea,1956,1.92
North Korea,1957,2.76
North Korea,1958,2.81
North Korea,1959,2.26
North Korea,1960,2.33
North Korea,1961,2.1
North Korea,1962,2.28
North Korea,1963,2.5
North Korea,1964,2.45
North Korea,1965,2.47
North Korea,1966,2.62
North Korea,1967,2.91
North Korea,1968,2.72
North Korea,1969,2.68
North Korea,1970,2.61
North Korea,1971,2.46
North Korea,1972,2.51
North Korea,1973,2.01
North Korea,1974,1.79
North Korea,1975,1.67
North Korea,1976,1.47
North Korea,1977,1.39
North Korea,1978,1.39
North Korea,1979,1.42
North Korea,1980,1.43
North Korea,1981,1.46
North Korea,1982,1.45
North Korea,1983,1.44
North Korea,1984,1.45
North Korea,1985,1.47
North Korea,1986,1.48
North Korea,1987,1.46
North Korea,1988,1.47
North Korea,1989,1.46
North Korea,1990,1.49
North Korea,1991,1.52
North Korea,1992,1.53
North Korea,1993,1.55
North Korea,1994,1.48
North Korea,1995,1.05
North Korea,1996,0.99
North Korea,1997,0.89
North Korea,1998,0.82
North Korea,1999,0.74
North Korea,2000,0.65
North Korea,2001,0.59
North Korea,2002,0.48
North Korea,2003,0.73
North Korea,2004,0.68
North Korea,2005,0.59
North Korea,2006,0.52
North Korea,2007,0.47
North Korea,2008,0.45
North Korea,2009,0.46
North Korea,2010,0.39
North Korea,2011,0.4
North Korea,2012,0.44
North Korea,2013,0.48
North Korea,2014,0.52
North Korea,2015,0.53
North Korea,2016,0.51
North Korea,2017,0.49
North Korea,2018,0.46
North Korea,2019,0.45
North Korea,2020,0.42
North Korea,2021,0.39
North Macedonia,1950,2.72
North Macedonia,1951,2.19
North Macedonia,1952,2.27
North Macedonia,1953,1.97
North Macedonia,1954,1.35
North Macedonia,1955,1.16
North Macedonia,1956,1.2
North Macedonia,1957,1.13
North Macedonia,1958,1.24
North Macedonia,1959,1.14
North Macedonia,1960,1.15
North Macedonia,1961,1.39
North Macedonia,1962,0.79
North Macedonia,1963,1.14
North Macedonia,1964,1.18
North Macedonia,1965,1.22
North Macedonia,1966,1.32
North Macedonia,1967,1.34
North Macedonia,1968,1.4
North Macedonia,1969,1.43
North Macedonia,1970,1.4
North Macedonia,1971,1.27
North Macedonia,1972,1.39
North Macedonia,1973,1.38
North Macedonia,1974,1.4
North Macedonia,1975,1.41
North Macedonia,1976,1.43
North Macedonia,1977,1.44
North Macedonia,1978,1.46
North Macedonia,1979,1.47
North Macedonia,1980,1.45
North Macedonia,1981,1.48
North Macedonia,1982,0.89
North Macedonia,1983,0.75
North Macedonia,1984,0.68
North Macedonia,1985,0.6
North Macedonia,1986,0.54
North Macedonia,1987,0.47
North Macedonia,1988,0.4
North Macedonia,1989,0.34
North Macedonia,1990,0.13
North Macedonia,1991,-0.87
North Macedonia,1992,-0.98
North Macedonia,1993,-1.13
North Macedonia,1994,-0.32
North Macedonia,1995,0.47
North Macedonia,1996,0.56
North Macedonia,1997,0.44
North Macedonia,1998,0.42
North Macedonia,1999,0.66
North Macedonia,2000,0.73
North Macedonia,2001,0.78
North Macedonia,2002,0.32
North Macedonia,2003,0.3
North Macedonia,2004,0.16
North Macedonia,2005,0.11
North Macedonia,2006,0.12
North Macedonia,2007,0.11
North Macedonia,2008,0.16
North Macedonia,2009,0.19
North Macedonia,2010,0.2
North Macedonia,2011,0.11
North Macedonia,2012,0.12
North Macedonia,2013,0.15
North Macedonia,2014,0.15
North Macedonia,2015,0.11
North Macedonia,2016,0.1
North Macedonia,2017,0.06
North Macedonia,2018,0.08
North Macedonia,2019,-0.01
North Macedonia,2020,-0.28
North Macedonia,2021,-0.46
Northern America,1950,1.65
Northern America,1951,1.61
Northern America,1952,1.7
Northern America,1953,1.77
Northern America,1954,1.92
Northern America,1955,1.89
Northern America,1956,1.87
Northern America,1957,1.83
Northern America,1958,2.12
Northern America,1959,1.68
Northern America,1960,1.69
Northern America,1961,1.64
Northern America,1962,1.55
Northern America,1963,1.5
Northern America,1964,1.41
Northern America,1965,1.27
Northern America,1966,1.1
Northern America,1967,1.07
Northern America,1968,1.06
Northern America,1969,1.16
Northern America,1970,1.44
Northern America,1971,1.28
Northern America,1972,1.08
Northern America,1973,0.98
Northern America,1974,0.99
Northern America,1975,1
Northern America,1976,0.95
Northern America,1977,1.1
Northern America,1978,1.14
Northern America,1979,1.19
Northern America,1980,1.22
Northern America,1981,1.05
Northern America,1982,1.04
Northern America,1983,1.04
Northern America,1984,1
Northern America,1985,1.02
Northern America,1986,0.99
Northern America,1987,1.02
Northern America,1988,1.09
Northern America,1989,1.2
Northern America,1990,1.38
Northern America,1991,1.38
Northern America,1992,1.42
Northern America,1993,1.32
Northern America,1994,1.31
Northern America,1995,1.22
Northern America,1996,1.23
Northern America,1997,1.23
Northern America,1998,1.2
Northern America,1999,1.14
Northern America,2000,1.11
Northern America,2001,1.05
Northern America,2002,0.97
Northern America,2003,0.94
Northern America,2004,0.99
Northern America,2005,0.96
Northern America,2006,0.99
Northern America,2007,1
Northern America,2008,0.96
Northern America,2009,0.91
Northern America,2010,0.86
Northern America,2011,0.9
Northern America,2012,0.89
Northern America,2013,0.86
Northern America,2014,0.82
Northern America,2015,0.79
Northern America,2016,0.86
Northern America,2017,0.8
Northern America,2018,0.74
Northern America,2019,0.7
Northern America,2020,0.37
Northern America,2021,0.34
Northern Mariana Islands,1950,0.81
Northern Mariana Islands,1951,1.01
Northern Mariana Islands,1952,1.41
Northern Mariana Islands,1953,1.91
Northern Mariana Islands,1954,1.86
Northern Mariana Islands,1955,2.37
Northern Mariana Islands,1956,2.24
Northern Mariana Islands,1957,2.57
Northern Mariana Islands,1958,2.94
Northern Mariana Islands,1959,2.71
Northern Mariana Islands,1960,2.87
Northern Mariana Islands,1961,3.08
Northern Mariana Islands,1962,3.22
Northern Mariana Islands,1963,3.35
Northern Mariana Islands,1964,3.42
Northern Mariana Islands,1965,3.32
Northern Mariana Islands,1966,3.37
Northern Mariana Islands,1967,-0.66
Northern Mariana Islands,1968,-4.68
Northern Mariana Islands,1969,-4.88
Northern Mariana Islands,1970,8.56
Northern Mariana Islands,1971,12.46
Northern Mariana Islands,1972,11.79
Northern Mariana Islands,1973,8.72
Northern Mariana Islands,1974,2.64
Northern Mariana Islands,1975,2.2
Northern Mariana Islands,1976,2.03
Northern Mariana Islands,1977,1.85
Northern Mariana Islands,1978,1.8
