Entity,Year,CO2 concentrations,CH4 concentrations,N2O concentrations,February,September,Mass U.S. glaciers,CSIRO,IAP,MRIJMA,NOAA,Snow cover,Sea surface temp,Sea surface temp (lower-bound),Sea surface temp (upper-bound),IAP,NOAA,MRIJMA,Arctic sea ice
World,1609,271.109030467029,,,,,,,,,,,,,,,,,
World,1629,273.780762312046,,,,,,,,,,,,,,,,,
World,1640,276.687212250545,,,,,,,,,,,,,,,,,
World,1649,278.015229525232,,,,,,,,,,,,,,,,,
World,1682,276.659667804592,,,,,,,,,,,,,,,,,
World,1690,276.324616773936,,,,,,,,,,,,,,,,,
World,1694,277.358050885945,,,,,,,,,,,,,,,,,
World,1723,277.641710014439,,,,,,,,,,,,,,,,,
World,1734,278.310942491235,,,,,,,,,,,,,,,,,
World,1741,276.809000043273,,,,,,,,,,,,,,,,,
World,1749,277.600073893994,,,,,,,,,,,,,,,,,
World,1750,,719.01,270,,,,,,,,,,,,,,,
World,1752,277.229664907571,,,,,,,,,,,,,,,,,
World,1755,,719.97,270.3,,,,,,,,,,,,,,,
World,1760,,720.93,270.6,,,,,,,,,,,,,,,
World,1763,277.155686620964,,,,,,,,,,,,,,,,,
World,1764,276.396102028493,,,,,,,,,,,,,,,,,
World,1765,,723.71,270.9,,,,,,,,,,,,,,,
World,1770,,726.5,271.2,,,,,,,,,,,,,,,
World,1773,277.855952478032,,,,,,,,,,,,,,,,,
World,1775,,730.53,271.5,,,,,,,,,,,,,,,
World,1779,280.236298184369,,,,,,,,,,,,,,,,,
World,1780,273.07371696468,734.57,271.8,,,,,,,,,,,,,,,
World,1785,,739.29,272.1,,,,,,,,,,,,,,,
World,1790,,744.01,272.4,,,,,,,,,,,,,,,
World,1794,281.617117950789,,,,,,,,,,,,,,,,,
World,1795,,747.4,272.7,,,,,,,,,,,,,,,
World,1796,281.354573661006,,,,,,,,,,,,,,,,,
World,1799,282.799551898405,,,,,,,,,,,,,,,,,
World,1800,,750.8,273,,,,,,,,,,,,,,,
World,1805,,755.45,273.24,,,,,,,,,,,,,,,
World,1810,,760.11,273.48,,,,,,,,,,,,,,,
World,1814,284.431287582361,,,,,,,,,,,,,,,,,
World,1815,,764.92,273.72,,,,,,,,,,,,,,,
World,1820,,769.73,273.96,,,,,,,,,,,,,,,
World,1825,281.360365284759,774.54,274.2,,,,,,,,,,,,,,,
World,1827,285.908939926254,,,,,,,,,,,,,,,,,
World,1830,,779.35,274.44,,,,,,,,,,,,,,,
World,1833,284.453279503594,,,,,,,,,,,,,,,,,
World,1835,,784.21,274.68,,,,,,,,,,,,,,,
World,1837,284.151983964357,,,,,,,,,,,,,,,,,
World,1840,,789.06,274.92,,,,,,,,,,,,,,,
World,1841,283.654545722995,,,,,,,,,,,,,,,,,
World,1843,281.581482605372,,,,,,,,,,,,,,,,,
World,1844,283.531123719457,,,,,,,,,,,,,,,,,
World,1845,283.182872035565,795.24,275.16,,,,,,,,,,,,,,,
World,1846,283.619885689427,,,,,,,,,,,,,,,,,
World,1847,286.839237474432,,,,,,,,,,,,,,,,,
World,1850,284.001634023458,801.42,275.4,,,,,,,,,-0.3095,-0.40579,-0.23192,,,,
World,1851,287.12811313142,,,,,,,,,,,-0.19337,-0.28779,-0.1175,,,,
World,1852,,,,,,,,,,,,-0.18339,-0.27454,-0.10496,,,,
World,1853,,,,,,,,,,,,-0.21098,-0.29375,-0.14112,,,,
World,1854,288.054437479927,,,,,,,,,,,-0.26843,-0.34812,-0.20058,,,,
World,1855,285.56557722684,808.5,275.9,,,,,,,,,-0.24173,-0.31821,-0.17362,,,,
World,1856,,,,,,,,,,,,-0.30534,-0.38033,-0.23833,,,,
World,1857,283.162100747545,,,,,,,,,,,-0.42742,-0.49758,-0.36567,,,,
World,1858,,,,,,,,,,,,-0.40247,-0.46987,-0.33946,,,,
World,1859,286.633075611675,,,,,,,,,,,-0.27896,-0.34387,-0.21717,,,,
World,1860,,815.59,276.4,,,,,,,,,-0.23687,-0.2975,-0.17646,,,,
World,1861,,,,,,,,,,,,-0.36428,-0.42387,-0.30183,,,,
World,1862,287.174562172951,,,,,,,,,,,-0.3972,-0.45283,-0.33867,,,,
World,1863,285.353318757156,,,,,,,,,,,-0.32899,-0.38537,-0.26604,,,,
World,1864,286.654158160582,,,,,,,,,,,-0.36861,-0.42054,-0.30746,,,,
World,1865,,823.38,276.9,,,,,,,,,-0.21322,-0.26292,-0.15283,,,,
World,1866,,,,,,,,,,,,-0.20775,-0.25667,-0.14592,,,,
World,1867,285.052292278169,,,,,,,,,,,-0.20575,-0.25158,-0.14521,,,,
World,1868,288.76419810736,,,,,,,,,,,-0.2161,-0.25933,-0.15858,,,,
World,1869,,,,,,,,,,,,-0.2839,-0.32662,-0.22646,,,,
World,1870,287.156137944967,831.18,277.4,,,,,,,,,-0.22569,-0.26742,-0.1695,,,,
World,1871,,,,,,,,,,,,-0.23173,-0.271,-0.17908,,,,
World,1872,,,,,,,,,,,,-0.24454,-0.28362,-0.19062,,,,
World,1873,286.655096737064,,,,,,,,,,,-0.29478,-0.33429,-0.24508,,,,
World,1874,291.558197465839,,,,,,,,,,,-0.39171,-0.43258,-0.34175,,,,
World,1875,,839.33,277.8,,,,,,,,,-0.24149,-0.28192,-0.19083,,,,
World,1876,,,,,,,,,,,,-0.34601,-0.38946,-0.29529,,,,
World,1877,289.328131064742,,,,,,,,,,,-0.02539,-0.06983,0.023,,,,
World,1878,,,,,,,,,,,,-0.00461,-0.04771,0.04513,,,,
World,1879,,,,,,,,,,,,-0.19775,-0.24008,-0.1485,,,,
World,1880,287.770729189767,847.48,278.2,,,,,,,,,-0.2034,-0.24996,-0.15454,,,,
World,1881,,,,,,,,,,,,-0.15268,-0.20054,-0.10175,,,,
World,1882,,,,,,,,,,,,-0.21559,-0.26292,-0.16433,,,,
World,1883,292.463934794021,,,,,,,,,,,-0.24938,-0.30121,-0.19808,,,,
World,1884,289.494506014475,,,,,,,,,,,-0.35493,-0.40617,-0.30567,,,,
World,1885,,857.35,278.7,,,,,,,,,-0.34008,-0.39271,-0.28875,,,,
World,1886,288.115763699979,,,,,,,,,,,-0.35377,-0.41025,-0.30187,,,,
World,1887,294.341787467286,,,,,,,,,,,-0.42533,-0.48237,-0.37421,,,,
World,1888,,,,,,,,,,,,-0.25392,-0.31179,-0.2035,,,,
World,1889,292.342387939277,,,,,,,,,,,-0.16842,-0.22542,-0.116,,,,
World,1890,290.917539404626,867.22,279.1,,,,,,,,,-0.439,-0.49408,-0.38408,,,,
World,1891,,,,,,,,,,,,-0.28028,-0.3405,-0.2265,,,,
World,1892,295.171929260236,,,,,,,,,,,-0.42191,-0.48396,-0.36567,,,,
World,1893,295.087946758864,,,,,,,,,,,-0.41688,-0.48071,-0.36012,,,,
World,1894,293.487686174808,,,,,,,,,,,-0.44214,-0.50908,-0.38504,,,,
World,1895,,878.76,279.5,,,,,,,,,-0.35342,-0.41825,-0.29479,,,,
World,1896,,,,,,,,,,,,-0.15929,-0.22625,-0.09854,,,,
World,1897,,,,,,,,,,,,-0.20407,-0.27133,-0.13992,,,,
World,1898,,,,,,,,,,,,-0.43947,-0.5095,-0.37658,,,,
World,1899,296.164410999742,,,,,,,,,,,-0.31662,-0.38912,-0.24908,,,,
World,1900,294.220721600033,890.3,279.8,,,,,,,,,-0.23602,-0.31012,-0.16808,,,,
World,1901,,,,,,,,,,,,-0.36399,-0.44175,-0.29487,,,,
World,1902,295.610636829974,,,,,,,,,,,-0.4537,-0.53263,-0.38737,,,,
World,1903,,,,,,,,,,,,-0.57443,-0.65433,-0.50063,,,,
World,1904,295.991357816648,,,,,,,,,,,-0.60236,-0.6845,-0.52862,,,,
World,1905,299.023596617836,912.07,280.3,,,,,,,,,-0.43521,-0.51979,-0.35754,,,,
World,1906,298.477540755496,,,,,,,,,,,-0.38451,-0.47021,-0.30233,,,,
World,1907,,,,,,,,,,,,-0.46854,-0.54237,-0.39463,,,,
World,1908,,,,,,,,,,,,-0.5687,-0.62879,-0.50254,,,,
World,1909,301.504135404644,,,,,,,,,,,-0.58671,-0.6435,-0.52133,,,,
World,1910,297.869106791623,935.46,281,,,,,,,,,-0.58422,-0.64017,-0.52529,,,,
World,1911,298.363446613478,,,,,,,,,,,-0.58624,-0.64667,-0.53637,,,,
World,1912,,,,,,,,,,,,-0.45112,-0.51242,-0.395,,,,
World,1913,301.297726222721,,,,,,,,,,,-0.48329,-0.54642,-0.426,,,,
World,1914,300.700088656092,,,,,,,,,,,-0.33749,-0.40154,-0.27679,,,,
World,1915,,961.48,281.8,,,,,,,,,-0.22696,-0.29179,-0.16488,,,,
World,1916,301.915150711471,,,,,,,,,,,-0.41508,-0.48333,-0.34712,,,,
World,1917,,,,,,,,,,,,-0.45933,-0.52821,-0.38646,,,,
World,1918,303.852221320024,,,,,,,,,,,-0.41373,-0.48604,-0.33758,,,,
World,1919,304.613207348201,,,,,,,,,,,-0.36713,-0.4355,-0.28979,,,,
World,1920,301.875860376956,990.23,282.9,,,,,,,,,-0.28462,-0.35558,-0.19775,,,,
World,1921,,,,,,,,,,,,-0.25981,-0.33396,-0.17671,,,,
World,1922,,,,,,,,,,,,-0.34122,-0.41475,-0.25508,,,,
World,1923,304.690081309538,,,,,,,,,,,-0.31834,-0.39408,-0.22833,,,,
World,1924,,,,,,,,,,,,-0.31222,-0.38896,-0.22708,,,,
World,1925,304.842535742001,1020.2,284,,,,,,,,,-0.26628,-0.34346,-0.17983,,,,
World,1926,,,,,,,,,,,,-0.14287,-0.21925,-0.04975,,,,
World,1927,,,,,,,,,,,,-0.2165,-0.29721,-0.13367,,,,
World,1928,306.843305171578,,,,,,,,,,,-0.24909,-0.32487,-0.16079,,,,
World,1929,305.62304678448,,,,,,,,,,,-0.32,-0.39737,-0.23492,,,,
World,1930,,1049.05,285,,,,,,,,,-0.16838,-0.24646,-0.07679,,,,
World,1931,305.740918694276,,,,,,,,,,,-0.1115,-0.19542,-0.01337,,,,
World,1932,308.255562234367,,,,,,,,,,,-0.19265,-0.27579,-0.10167,,,,
World,1933,307.111613692216,,,,,,,,,,,-0.26562,-0.34342,-0.17221,,,,
World,1934,308.353085198892,,,,,,,,,,,-0.20761,-0.28867,-0.11508,,,,
World,1935,306.319798387692,1076.54,285.9,,,,,,,,,-0.21589,-0.29571,-0.12462,,,,
World,1936,308.301642715495,,,,,,,,,,,-0.17797,-0.258,-0.08558,,,,
World,1937,307.407693174587,,,,,,,,,,,-0.03873,-0.12075,0.05446,,,,
World,1938,311.067672962998,,,,,,,,,,,-0.11749,-0.198,-0.02537,,,,
World,1939,310.834230924261,,,,,,,,,,,-0.10255,-0.19167,-0.00783,,,,
World,1940,310.37600086998,1102.4,286.7,,,,,,,,,-0.01199,-0.10675,0.09208,,,,
World,1941,309.770465651637,,,,,,,,,,,0.00327,-0.23883,0.22675,,,,
World,1942,312.371908387749,,,,,,,,,,,0.04635,-0.19425,0.26638,,,,
World,1943,,,,,,,,,,,,0.04031,-0.20092,0.25983,,,,
World,1944,312.361640195074,,,,,,,,,,,0.19544,-0.04842,0.41542,,,,
World,1945,310.938398505038,1128.83,287.8,,,,,,,,,0.19232,-0.05142,0.40783,,,,
World,1946,312.263410746509,,,,,,,,,,,-0.0779,-0.24979,0.07413,,,,
World,1947,311.614631161879,,,,,,,,,,,-0.14807,-0.31854,0.00238,,,,
World,1948,311.570949997612,,,,,,,,,,,-0.13325,-0.29388,0.00404,,,,
World,1949,309.693993606641,,,,,,,,,,,-0.10949,-0.23425,0.00788,,,,
World,1950,312.831031129258,1161.73,289,,,,,,,,,-0.12455,-0.215,-0.02779,,,,
World,1951,,,,,,,,,,,,-0.02012,-0.09483,0.06879,,,,
World,1952,312.184462718295,,,,,,,,,,,0.06937,-0.01063,0.1605,,,,
World,1953,,,,,,,,,,,,0.07613,-0.00492,0.17688,,,,
World,1954,312.731387207428,,,,,,,,,,,-0.11056,-0.18996,-0.02042,,,,
World,1955,314.713961343906,1207.03,290.1,,,,,-7.567433333,-9.497333333,-3.437233333,,-0.18698,-0.26979,-0.10083,-10.50603333,,-14.03266667,
World,1956,315.342073915026,,,,,,,-6.933433333,-7.897333333,-2.844233333,,-0.20024,-0.28117,-0.12117,-10.05403333,,-11.86266667,
World,1957,315.344264203028,,,,,,,-6.810433333,-8.947333333,-4.849233333,,0.00168,-0.07017,0.07675,-10.47603333,-10.16926667,-13.63266667,
World,1958,315.301,,,,,,,-2.275433333,-5.707333333,-1.769233333,,0.02431,-0.03937,0.10421,-4.879033333,-8.925266667,-9.962666667,
World,1959,315.975,,,,,,,-5.154433333,-7.347333333,-2.425233333,,-0.02973,-0.09571,0.05833,-7.605033333,-9.579266667,-11.78266667,
World,1960,316.905,1262.97,291.4,,,,-4.279333333,-4.375433333,-5.687333333,-1.678233333,,-0.07483,-0.13625,0.00429,-6.259033333,-6.345266667,-9.022666667,
World,1961,317.638333333333,,,,,,-2.769333333,-4.253433333,-4.047333333,-2.351233333,,-0.02732,-0.07729,0.02942,-4.630033333,-5.628266667,-7.522666667,
World,1962,318.4475,,,,,,-1.769333333,-1.716433333,-2.927333333,-1.311233333,,-0.08224,-0.12262,-0.03321,-2.816033333,-4.987266667,-5.652666667,
World,1963,318.984166666667,,,,,,-1.479333333,-2.353433333,-3.697333333,-2.508233333,,-0.03526,-0.07583,0.0225,-3.732033333,-6.563266667,-6.262666667,
World,1964,319.613333333333,,,,,,-2.809333333,-5.390433333,-4.607333333,-3.357233333,,-0.24036,-0.287,-0.18796,-6.877033333,-7.387266667,-6.592666667,
World,1965,320.030833333333,1328.47,292.9,,,,-2.609333333,-5.306433333,-5.027333333,-3.296233333,,-0.20315,-0.24829,-0.14779,-6.220033333,-8.084266667,-6.522666667,
World,1966,321.3625,,,,,,-2.479333333,-3.979433333,-4.327333333,-4.180233333,,-0.09263,-0.13312,-0.04521,-4.254033333,-9.988266667,-5.542666667,
World,1967,322.173333333333,,,,,,-3.869333333,-4.189433333,-5.837333333,-4.597233333,,-0.15086,-0.18979,-0.10496,-4.433033333,-9.925266667,-8.222666667,
World,1968,323.046666666667,,,,,,-5.949333333,-5.045433333,-7.077333333,-5.964233333,,-0.15229,-0.188,-0.11879,-6.410033333,-9.857266667,-10.01266667,
World,1969,324.6175,,,,,,-7.519333333,-4.750433333,-6.467333333,-4.717233333,,0.01328,-0.01654,0.0415,-6.618033333,-8.486266667,-9.062666667,
World,1970,325.6775,1403.19,294.9,,,,-6.349333333,-5.600433333,-5.637333333,-5.534233333,,-0.09424,-0.11679,-0.07108,-7.661033333,-7.704266667,-7.602666667,
World,1971,326.313333333333,,,,,,-5.819333333,-3.311433333,-4.177333333,-4.003233333,,-0.25558,-0.27512,-0.23408,-5.336033333,-6.493266667,-5.202666667,
World,1972,327.454166666667,,,,,,-5.129333333,-3.686433333,-3.337333333,-5.475233333,,-0.02319,-0.04187,-0.00321,-5.146033333,-5.636266667,-5.832666667,
World,1973,329.676666666667,,,,,,-5.359333333,-3.826433333,-3.327333333,-3.755233333,,0.01075,-0.00971,0.03021,-4.962033333,-4.953266667,-5.362666667,
World,1974,330.244166666667,,,,,,-5.609333333,-2.209433333,-3.717333333,-3.011233333,,-0.14716,-0.16858,-0.12579,-2.187033333,-4.220266667,-5.862666667,
World,1975,331.155,1483.57,297.4,,,,-6.459333333,-1.700433333,-2.317333333,-1.787233333,,-0.15448,-0.18037,-0.13329,-1.981033333,-2.264266667,-3.162666667,
World,1976,332.159166666667,,,,,,-5.639333333,-1.913433333,-3.047333333,-2.839233333,,-0.13235,-0.15779,-0.11079,-3.443033333,-2.311266667,-4.222666667,
World,1977,333.905833333333,,,,,,-5.699333333,-0.908433333,-3.157333333,-0.204233333,,0.07836,0.05283,0.09875,-2.492033333,-2.009266667,-4.292666667,
World,1978,335.509166666667,1532.77,298.82,,,,-3.629333333,-0.354433333,-2.817333333,-0.184233333,,0.02786,0.00054,0.04933,-1.507033333,-0.810266667,-4.182666667,
World,1979,336.856666666667,1549.53,300.04,,,,-2.299333333,-1.722433333,-2.197333333,-1.196233333,,0.14543,0.12142,0.16542,-2.840033333,-0.798266667,-3.862666667,7.05
World,1980,338.696666666667,1566.28,300.65,,,,-0.559333333,-1.702433333,-0.317333333,0.854766667,,0.14203,0.11863,0.15975,-2.394033333,-2.042266667,-0.542666667,7.67
World,1981,339.946666666667,1583.48,301.23,,,,0.350666667,-1.342433333,0.932666667,-0.114233333,,0.11512,0.09129,0.13321,-2.382033333,-2.249266667,0.197333333,7.14
World,1982,341.143333333333,1600.69,303.56,,,,0.020666667,-1.993433333,-0.117333333,-2.542233333,,0.09825,0.07487,0.11633,-2.758033333,-1.939266667,-1.982666667,7.3
World,1983,342.789166666667,1636.64166666667,303.78,,,,-0.719333333,-2.503433333,-1.787333333,-2.999233333,,0.1946,0.17133,0.21208,-3.656033333,-1.840266667,-2.832666667,7.39
World,1984,344.495833333333,1644.85833333333,304.02,,,,-2.009333333,-3.053433333,-0.797333333,-0.695233333,,0.06038,0.03696,0.07833,-4.851033333,-1.076266667,-1.552666667,6.81
World,1985,345.885833333333,1657.36833333333,304.54,,,,-1.729333333,-1.444433333,0.232666667,-0.126233333,,0.04476,0.01888,0.06317,-3.311033333,-0.385266667,-0.092666667,6.7
World,1986,347.1275,1670.20416666667,305.37,,,,-0.909333333,0.221566667,-0.347333333,-1.273233333,,0.0739,0.04829,0.09246,-0.111033333,-0.148266667,0.127333333,7.41
World,1987,348.85,1682.80916666667,305.55,,,,0.990666667,-0.074433333,-1.137333333,-1.129233333,,0.23264,0.20608,0.25087,0.025966667,0.156733333,-1.742666667,7.28
World,1988,351.2375,1693.21416666667,306.49,,,,1.850666667,-0.197433333,0.722666667,0.851766667,,0.20845,0.18125,0.22533,-0.412033333,-0.022266667,0.717333333,7.37
World,1989,352.7,1704.63833333333,307.48,,,,2.820666667,-1.153433333,0.532666667,0.666766667,,0.16803,0.14046,0.18571,-1.205033333,-0.454266667,0.967333333,7.01
World,1990,353.986666666667,1714.52166666667,308.78,,,,3.200666667,-1.100433333,0.882666667,-0.059233333,,0.29425,0.26604,0.31217,-1.465033333,-0.349266667,0.947333333,6.14
World,1991,355.386666666667,1724.99916666667,309.57,,,,2.390666667,2.728566667,1.692666667,2.409766667,,0.27296,0.24554,0.29013,1.983966667,2.169733333,2.037333333,6.47
World,1992,356.171666666667,1735.49416666667,310,,,,2.580666667,1.785566667,2.752666667,0.335766667,,0.17579,0.14892,0.19296,2.842966667,3.032733333,4.677333333,7.47
World,1993,356.84,1736.55,310.25,,,,2.950666667,2.345566667,2.532666667,0.447766667,,0.20568,0.17942,0.22337,3.526966667,2.973733333,4.917333333,6.4
World,1994,358.708333333333,1742.145,310.98,,,,3.990666667,2.822566667,2.722666667,1.273766667,,0.24524,0.21946,0.26338,4.291966667,2.542733333,5.037333333,7.14
World,1995,360.723333333333,1748.84333333333,311.78,,,,5.270666667,1.608566667,0.972666667,2.027766667,,0.30009,0.27429,0.31904,3.310966667,3.676733333,2.117333333,6.08
World,1996,362.506666666667,1751.3225,312.81,,,,6.330666667,4.092566667,2.972666667,4.307766667,,0.23714,0.21217,0.25621,6.237966667,4.166733333,5.097333333,7.58
World,1997,363.641666666667,1754.61916666667,313.53,,,,6.210666667,3.549566667,3.082666667,3.008766667,,0.42091,0.39558,0.43854,6.033966667,4.129733333,5.827333333,6.69
World,1998,366.519166666667,1765.66666666667,314.2,,,,4.780666667,4.793566667,3.212666667,4.067766667,,0.51006,0.48458,0.52758,7.815966667,5.366733333,4.357333333,6.54
World,1999,368.209166666667,1772.4325,315.15,,,,3.840666667,5.896566667,5.192666667,5.706766667,,0.27619,0.25029,0.29279,9.056966667,5.367733333,7.567333333,6.12
World,2000,369.380833333333,1773.24333333333,316.14,,,,3.990666667,4.353566667,4.162666667,5.435766667,,0.28053,0.2535,0.29704,7.311966667,6.419733333,6.137333333,6.25
World,2001,370.9325,1771.23,316.365833333333,,,,5.370666667,5.172566667,5.282666667,3.880766667,,0.39199,0.36458,0.40858,8.307966667,7.417733333,8.187333333,6.73
World,2002,373.015833333333,1772.71833333333,316.9425,,,,5.830666667,7.476566667,7.732666667,6.552766667,,0.43434,0.40663,0.45042,11.04596667,8.614733333,11.18733333,5.83
World,2003,375.5675,1777.3325,317.6325,,,,6.920666667,9.650566667,9.812666667,9.715766667,,0.45946,0.43288,0.47663,13.55196667,9.306733333,14.34733333,6.12
World,2004,377.304166666667,1777.00916666667,318.261666666667,,,,7.230666667,9.676566667,9.022666667,10.00376667,,0.4376,0.4125,0.45446,13.69396667,10.93973333,13.70733333,5.98
World,2005,379.56,1774.165,318.92,,,,8.280666667,10.41556667,8.862666667,8.175766667,,0.44789,0.42325,0.46471,14.80496667,11.12973333,14.10733333,5.5
World,2006,381.766666666667,1774.98583333333,319.823333333333,,,,8.750666667,11.94856667,9.622666667,10.19376667,,0.42388,0.3995,0.44133,17.05796667,11.55673333,15.49733333,5.86
World,2007,383.5575,1781.4725,320.454166666667,,,,9.610666667,10.66556667,8.172666667,9.241766667,,0.35835,0.33362,0.37629,15.58896667,11.79773333,13.67733333,4.27
World,2008,385.416666666667,1787.08666666667,321.506666666667,,,,10.24066667,11.51156667,9.592666667,9.815766667,,0.33213,0.30821,0.35083,16.98396667,13.23573333,15.45733333,4.69
World,2009,387.339166666667,1793.555,322.281666666667,,,,10.89066667,12.72556667,10.63266667,9.889766667,,0.4801,0.45562,0.50029,18.53996667,13.72073333,16.87733333,5.26
World,2010,389.9075,1798.9575,323.1975,,,,11.29066667,12.14256667,10.51266667,10.13076667,,0.48557,0.46054,0.50604,18.15896667,14.36273333,17.03733333,4.87
World,2011,391.6875,1803.16083333333,324.214166666667,,,,11.65066667,12.94756667,11.24266667,10.63276667,,0.37851,0.35342,0.39971,19.13096667,15.81473333,18.45733333,4.56
World,2012,393.944166666667,1808.10416666667,325.059166666667,,,,12.39066667,13.66956667,11.02266667,10.70476667,,0.44911,0.42379,0.47096,20.41496667,16.69673333,18.71733333,3.57
World,2013,396.645833333333,1813.48333333333,325.948333333333,,,,13.01066667,14.69856667,12.85266667,12.36476667,,0.47344,0.44821,0.49625,21.73196667,18.13773333,21.57733333,5.21
World,2014,398.7,1822.7425,327.094166666667,,,,14.22066667,14.71556667,13.08266667,13.02476667,,0.57639,0.55171,0.59946,22.45396667,19.13473333,22.25733333,5.22
World,2015,400.861666666667,1834.345,328.1775,,,,15.88066667,16.78256667,14.51266667,14.88576667,,0.70045,0.67617,0.72338,24.63196667,20.20773333,24.18733333,4.62
World,2016,404.205,1843.18583333333,328.951666666667,,,,,16.21656667,13.52266667,13.73576667,,0.71945,0.69592,0.74208,24.05496667,21.01273333,23.12733333,4.53
World,2017,406.51,1849.72666666667,329.745833333333,,,,,17.59556667,15.74266667,15.64176667,,0.64483,0.622,0.66704,26.11096667,21.28073333,26.14733333,4.82
World,2018,408.520833333333,1857.4225,330.914166666667,,,,,17.63056667,16.64266667,16.48576667,,0.61641,0.5935,0.63888,25.42696667,22.42773333,26.82733333,4.79
World,2019,411.419166666667,1866.66916666667,331.886666666667,,,,,18.93356667,17.87266667,17.48976667,,0.71702,0.69317,0.73946,27.44596667,,28.77733333,4.36
World,2020,413.943333333333,1879.10333333333,333.038333333333,,,,,20.00756667,18.08266667,17.28776667,,0.70991,0.68467,0.73446,29.42096667,,29.27733333,4
World,2021,416.106666666667,1895.45583333333,334.3225,,,,,,,,,0.63219,0.60608,0.65442,,,,4.92
World,2022,417.652857142857,1908.33666666667,335.406666666667,,,,,,,,,,,,,,,
